invoice_no,name,city,region,product,brand,store,quantity,unit_price,discount,order_timestamp,payment_mode
INV48673,Anita,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,1,250,35,2026-02-03 02:33:00,CARD
INV98191,Sneha,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,1,250,0,2026-03-09 11:51:00,CARD
INV44969,Amit,Delhi,Delhi,Notebook,Classmate,Store Delhi,4,250,10,2026-01-31 12:49:00,UPI
INV89936,Vishal,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,1,250,20,2026-03-03 18:16:00,CARD
INV31272,Rahul,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,3,250,50,2026-01-22 00:32:00,UPI
INV14719,Priya,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,5,250,35,2026-01-10 12:39:00,UPI
INV45741,Amit,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,1,250,20,2026-02-01 01:41:00,UPI
INV74146,Vishal,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,4,250,35,2026-02-20 19:06:00,COD
INV32163,Priya,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,2,250,50,2026-01-22 15:23:00,COD
INV50050,Priya,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,5,250,35,2026-02-04 01:30:00,COD
INV16800,Priya,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,2,250,50,2026-01-11 23:20:00,COD
INV60819,Amit,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,1,250,35,2026-02-11 12:59:00,UPI
INV45235,Amit,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,5,250,0,2026-01-31 17:15:00,CARD
INV5085,Anita,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,1,250,0,2026-01-03 20:05:00,CARD
INV57037,Anita,Delhi,Delhi,Notebook,Classmate,Store Delhi,1,250,10,2026-02-08 21:57:00,COD
INV100107,Sneha,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,5,250,0,2026-03-10 19:47:00,CARD
INV93305,Rahul,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,3,250,35,2026-03-06 02:25:00,COD
INV52410,Amit,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,4,250,35,2026-02-05 16:50:00,CARD
INV80316,Anita,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,1,250,10,2026-02-25 01:56:00,COD
INV87396,Priya,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,1,250,35,2026-03-01 23:56:00,CARD
INV92469,Rahul,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,4,250,0,2026-03-05 12:29:00,COD
INV11781,Anita,Delhi,Delhi,Notebook,Classmate,Store Delhi,5,250,35,2026-01-08 11:41:00,UPI
INV88256,Sneha,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,3,250,20,2026-03-02 14:16:00,UPI
INV26897,Vishal,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,3,250,20,2026-01-18 23:37:00,COD
INV1321,Vishal,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,5,250,35,2026-01-01 05:21:00,CARD
INV55760,Priya,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,3,250,20,2026-02-08 00:40:00,UPI
INV78554,Anita,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,5,250,0,2026-02-23 20:34:00,UPI
INV56964,Vishal,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,4,250,35,2026-02-08 20:44:00,COD
INV5286,Rahul,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,2,250,10,2026-01-03 23:26:00,UPI
INV87684,Rahul,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,4,250,10,2026-03-02 04:44:00,UPI
INV27123,Sneha,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,2,250,35,2026-01-19 03:23:00,COD
INV36961,Priya,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,5,250,10,2026-01-25 23:21:00,UPI
INV30743,Vishal,Delhi,Delhi,Notebook,Classmate,Store Delhi,1,250,20,2026-01-21 15:43:00,CARD
INV35608,Anita,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,5,250,10,2026-01-25 00:48:00,CARD
INV5583,Sneha,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,2,250,10,2026-01-04 04:23:00,UPI
INV85702,Anita,Delhi,Delhi,Notebook,Classmate,Store Delhi,4,250,20,2026-02-28 19:42:00,COD
INV51037,Priya,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,2,250,0,2026-02-04 17:57:00,CARD
INV50970,Sneha,Delhi,Delhi,Notebook,Classmate,Store Delhi,1,250,50,2026-02-04 16:50:00,COD
INV56982,Sneha,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,1,250,0,2026-02-08 21:02:00,COD
INV14374,Vishal,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,4,250,10,2026-01-10 06:54:00,COD
INV45583,Vishal,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,1,250,20,2026-01-31 23:03:00,CARD
INV47663,Priya,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,2,250,0,2026-02-02 09:43:00,COD
INV59484,Vishal,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,4,250,35,2026-02-10 14:44:00,UPI
INV87566,Rahul,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,1,250,0,2026-03-02 02:46:00,COD
INV45589,Anita,Delhi,Delhi,Notebook,Classmate,Store Delhi,2,250,35,2026-01-31 23:09:00,COD
INV19548,Priya,Delhi,Delhi,Notebook,Classmate,Store Delhi,1,250,35,2026-01-13 21:08:00,UPI
INV57258,Sneha,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,1,250,0,2026-02-09 01:38:00,COD
INV76763,Rahul,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,1,250,0,2026-02-22 14:43:00,UPI
INV89256,Anita,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,4,250,10,2026-03-03 06:56:00,UPI
INV64636,Amit,Delhi,Delhi,Notebook,Classmate,Store Delhi,4,250,10,2026-02-14 04:36:00,CARD
INV14793,Sneha,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,1,250,50,2026-01-10 13:53:00,COD
INV72472,Rahul,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,3,250,10,2026-02-19 15:12:00,CARD
INV27444,Vishal,Delhi,Delhi,Notebook,Classmate,Store Delhi,2,250,50,2026-01-19 08:44:00,COD
INV70087,Vishal,Delhi,Delhi,Notebook,Classmate,Store Delhi,3,250,50,2026-02-17 23:27:00,UPI
INV90342,Priya,Delhi,Delhi,Notebook,Classmate,Store Delhi,2,250,35,2026-03-04 01:02:00,UPI
INV95701,Vishal,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,2,250,50,2026-03-07 18:21:00,CARD
INV74820,Anita,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,3,250,0,2026-02-21 06:20:00,COD
INV70984,Amit,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,5,250,35,2026-02-18 14:24:00,COD
INV18607,Anita,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,4,250,20,2026-01-13 05:27:00,CARD
INV80060,Anita,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,2,250,0,2026-02-24 21:40:00,CARD
INV97023,Anita,Delhi,Delhi,Notebook,Classmate,Store Delhi,1,250,0,2026-03-08 16:23:00,CARD
INV32933,Sneha,Delhi,Delhi,Notebook,Classmate,Store Delhi,5,250,10,2026-01-23 04:13:00,CARD
INV97050,Sneha,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,3,250,10,2026-03-08 16:50:00,COD
INV49448,Vishal,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,4,250,0,2026-02-03 15:28:00,COD
INV83423,Amit,Delhi,Delhi,Notebook,Classmate,Store Delhi,5,250,0,2026-02-27 05:43:00,CARD
INV47042,Rahul,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,3,250,10,2026-02-01 23:22:00,COD
INV27132,Amit,Delhi,Delhi,Notebook,Classmate,Store Delhi,5,250,20,2026-01-19 03:32:00,COD
INV23549,Rahul,Delhi,Delhi,Notebook,Classmate,Store Delhi,5,250,0,2026-01-16 15:49:00,CARD
INV21352,Anita,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,2,250,10,2026-01-15 03:12:00,COD
INV65496,Priya,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,3,250,10,2026-02-14 18:56:00,COD
INV37562,Amit,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,3,250,50,2026-01-26 09:22:00,CARD
INV52255,Rahul,Delhi,Delhi,Notebook,Classmate,Store Delhi,2,250,20,2026-02-05 14:15:00,CARD
INV24341,Amit,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,5,250,50,2026-01-17 05:01:00,CARD
INV75833,Rahul,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,2,250,35,2026-02-21 23:13:00,CARD
INV78194,Rahul,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,3,250,50,2026-02-23 14:34:00,COD
INV3616,Sneha,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,1,250,50,2026-01-02 19:36:00,CARD
INV100180,Amit,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,4,250,10,2026-03-10 21:00:00,CARD
INV15465,Priya,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,1,250,35,2026-01-11 01:05:00,COD
INV94175,Amit,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,5,250,10,2026-03-06 16:55:00,UPI
INV78945,Rahul,Delhi,Delhi,Notebook,Classmate,Store Delhi,4,250,35,2026-02-24 03:05:00,CARD
INV75586,Anita,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,2,250,35,2026-02-21 19:06:00,COD
INV69935,Rahul,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,4,250,20,2026-02-17 20:55:00,CARD
INV47023,Anita,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,4,250,35,2026-02-01 23:03:00,COD
INV48107,Vishal,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,1,250,50,2026-02-02 17:07:00,COD
INV28441,Anita,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,3,250,35,2026-01-20 01:21:00,UPI
INV39924,Sneha,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,4,250,10,2026-01-28 00:44:00,COD
INV100207,Sneha,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,3,250,35,2026-03-10 21:27:00,UPI
INV20294,Anita,Delhi,Delhi,Notebook,Classmate,Store Delhi,3,250,10,2026-01-14 09:34:00,COD
INV24298,Rahul,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,3,250,0,2026-01-17 04:18:00,CARD
INV57450,Rahul,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,2,250,35,2026-02-09 04:50:00,CARD
INV67970,Sneha,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,3,250,10,2026-02-16 12:10:00,CARD
INV35132,Amit,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,5,250,0,2026-01-24 16:52:00,COD
INV35850,Priya,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,5,250,10,2026-01-25 04:50:00,CARD
INV88235,Sneha,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,5,250,10,2026-03-02 13:55:00,COD
INV46797,Vishal,Delhi,Delhi,Notebook,Classmate,Store Delhi,5,250,50,2026-02-01 19:17:00,COD
INV90978,Priya,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,1,250,50,2026-03-04 11:38:00,UPI
INV83670,Sneha,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,1,250,0,2026-02-27 09:50:00,CARD
INV6553,Priya,Delhi,Delhi,Notebook,Classmate,Store Delhi,1,250,50,2026-01-04 20:33:00,UPI
INV77474,Sneha,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,2,250,20,2026-02-23 02:34:00,CARD
INV82588,Rahul,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,1,250,20,2026-02-26 15:48:00,UPI
INV62153,Amit,Delhi,Delhi,Notebook,Classmate,Store Delhi,4,250,20,2026-02-12 11:13:00,UPI
INV70473,Amit,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,4,250,35,2026-02-18 05:53:00,UPI
INV17014,Rahul,Delhi,Delhi,Notebook,Classmate,Store Delhi,3,250,50,2026-01-12 02:54:00,COD
INV44903,Vishal,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,4,250,0,2026-01-31 11:43:00,CARD
INV93419,Anita,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,1,250,20,2026-03-06 04:19:00,COD
INV76530,Priya,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,2,250,10,2026-02-22 10:50:00,CARD
INV7801,Priya,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,5,250,50,2026-01-05 17:21:00,UPI
INV69936,Amit,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,1,250,35,2026-02-17 20:56:00,CARD
INV67228,Sneha,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,5,250,35,2026-02-15 23:48:00,COD
INV59599,Vishal,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,3,250,50,2026-02-10 16:39:00,UPI
INV96846,Amit,Delhi,Delhi,Notebook,Classmate,Store Delhi,5,250,10,2026-03-08 13:26:00,CARD
INV22050,Sneha,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,5,250,0,2026-01-15 14:50:00,CARD
INV1104,Priya,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,3,250,10,2026-01-01 01:44:00,UPI
INV53449,Vishal,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,1,250,35,2026-02-06 10:09:00,COD
INV46757,Amit,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,1,250,0,2026-02-01 18:37:00,CARD
INV90786,Sneha,Delhi,Delhi,Notebook,Classmate,Store Delhi,4,250,20,2026-03-04 08:26:00,COD
INV9075,Sneha,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,5,250,20,2026-01-06 14:35:00,COD
INV9405,Priya,Delhi,Delhi,Notebook,Classmate,Store Delhi,3,250,20,2026-01-06 20:05:00,UPI
INV2620,Vishal,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,3,250,35,2026-01-02 03:00:00,COD
INV41921,Rahul,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,5,250,20,2026-01-29 10:01:00,UPI
INV82583,Vishal,Delhi,Delhi,Notebook,Classmate,Store Delhi,3,250,35,2026-02-26 15:43:00,COD
INV70223,Vishal,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,1,250,20,2026-02-18 01:43:00,COD
INV90076,Vishal,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,5,250,10,2026-03-03 20:36:00,UPI
INV54492,Sneha,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,4,250,35,2026-02-07 03:32:00,COD
INV37677,Vishal,Delhi,Delhi,Notebook,Classmate,Store Delhi,2,250,50,2026-01-26 11:17:00,COD
INV11393,Vishal,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,5,250,10,2026-01-08 05:13:00,COD
INV57557,Anita,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,3,250,20,2026-02-09 06:37:00,COD
INV25966,Priya,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,1,250,0,2026-01-18 08:06:00,COD
INV27043,Priya,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,2,250,0,2026-01-19 02:03:00,COD
INV82258,Rahul,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,4,250,50,2026-02-26 10:18:00,UPI
INV38582,Amit,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,1,250,20,2026-01-27 02:22:00,COD
INV25173,Amit,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,3,250,35,2026-01-17 18:53:00,CARD
INV27094,Priya,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,5,250,35,2026-01-19 02:54:00,COD
INV20123,Vishal,Delhi,Delhi,Notebook,Classmate,Store Delhi,5,250,50,2026-01-14 06:43:00,UPI
INV39746,Priya,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,2,250,20,2026-01-27 21:46:00,COD
INV53597,Anita,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,2,250,50,2026-02-06 12:37:00,COD
INV48527,Amit,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,3,250,50,2026-02-03 00:07:00,COD
INV90817,Rahul,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,2,250,0,2026-03-04 08:57:00,COD
INV90816,Priya,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,3,250,10,2026-03-04 08:56:00,COD
INV3678,Priya,Delhi,Delhi,Notebook,Classmate,Store Delhi,3,250,50,2026-01-02 20:38:00,CARD
INV18116,Priya,Delhi,Delhi,Notebook,Classmate,Store Delhi,5,250,0,2026-01-12 21:16:00,CARD
INV86020,Priya,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,4,250,10,2026-03-01 01:00:00,UPI
INV76346,Sneha,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,5,250,50,2026-02-22 07:46:00,CARD
INV7173,Vishal,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,4,250,20,2026-01-05 06:53:00,COD
INV77602,Rahul,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,3,250,20,2026-02-23 04:42:00,CARD
INV41490,Priya,Delhi,Delhi,Notebook,Classmate,Store Delhi,5,250,35,2026-01-29 02:50:00,UPI
INV95145,Priya,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,5,250,0,2026-03-07 09:05:00,CARD
INV54483,Anita,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,4,250,50,2026-02-07 03:23:00,UPI
INV34473,Anita,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,2,250,0,2026-01-24 05:53:00,COD
INV76225,Sneha,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,3,250,50,2026-02-22 05:45:00,UPI
INV45713,Vishal,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,4,250,10,2026-02-01 01:13:00,CARD
INV28257,Vishal,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,5,250,0,2026-01-19 22:17:00,UPI
INV57357,Sneha,Delhi,Delhi,Notebook,Classmate,Store Delhi,5,250,0,2026-02-09 03:17:00,CARD
INV40132,Priya,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,5,250,0,2026-01-28 04:12:00,CARD
INV98112,Rahul,Delhi,Delhi,Notebook,Classmate,Store Delhi,5,250,20,2026-03-09 10:32:00,COD
INV43912,Rahul,Delhi,Delhi,Notebook,Classmate,Store Delhi,2,250,20,2026-01-30 19:12:00,UPI
INV68373,Sneha,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,5,250,35,2026-02-16 18:53:00,COD
INV76298,Amit,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,2,250,50,2026-02-22 06:58:00,UPI
INV97063,Vishal,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,2,250,50,2026-03-08 17:03:00,COD
INV29431,Rahul,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,4,250,20,2026-01-20 17:51:00,COD
INV49252,Priya,Delhi,Delhi,Notebook,Classmate,Store Delhi,4,250,0,2026-02-03 12:12:00,UPI
INV47274,Amit,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,5,250,20,2026-02-02 03:14:00,COD
INV25259,Rahul,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,1,250,10,2026-01-17 20:19:00,CARD
INV6595,Sneha,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,1,250,35,2026-01-04 21:15:00,CARD
INV84795,Amit,Delhi,Delhi,Notebook,Classmate,Store Delhi,1,250,0,2026-02-28 04:35:00,COD
INV34391,Sneha,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,1,250,0,2026-01-24 04:31:00,CARD
INV6126,Rahul,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,3,250,50,2026-01-04 13:26:00,UPI
INV3288,Amit,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,2,250,35,2026-01-02 14:08:00,COD
INV4983,Vishal,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,4,250,10,2026-01-03 18:23:00,COD
INV10563,Vishal,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,1,250,50,2026-01-07 15:23:00,COD
INV70851,Vishal,Delhi,Delhi,Notebook,Classmate,Store Delhi,2,250,20,2026-02-18 12:11:00,COD
INV98467,Amit,Delhi,Delhi,Notebook,Classmate,Store Delhi,4,250,10,2026-03-09 16:27:00,UPI
INV33572,Anita,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,3,250,0,2026-01-23 14:52:00,CARD
INV99495,Anita,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,1,250,10,2026-03-10 09:35:00,UPI
INV57210,Vishal,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,4,250,50,2026-02-09 00:50:00,COD
INV94400,Sneha,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,2,250,20,2026-03-06 20:40:00,COD
INV80783,Amit,Delhi,Delhi,Notebook,Classmate,Store Delhi,3,250,50,2026-02-25 09:43:00,COD
INV70757,Sneha,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,2,250,0,2026-02-18 10:37:00,UPI
INV68077,Sneha,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,5,250,35,2026-02-16 13:57:00,COD
INV94347,Amit,Delhi,Delhi,Notebook,Classmate,Store Delhi,2,250,20,2026-03-06 19:47:00,COD
INV41379,Amit,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,5,250,20,2026-01-29 00:59:00,UPI
INV49898,Rahul,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,4,250,35,2026-02-03 22:58:00,COD
INV33595,Anita,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,4,250,50,2026-01-23 15:15:00,CARD
INV29912,Amit,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,5,250,0,2026-01-21 01:52:00,UPI
INV68988,Anita,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,1,250,20,2026-02-17 05:08:00,CARD
INV14648,Rahul,Delhi,Delhi,Notebook,Classmate,Store Delhi,1,250,50,2026-01-10 11:28:00,CARD
INV16200,Anita,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,4,250,20,2026-01-11 13:20:00,COD
INV54149,Amit,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,4,250,20,2026-02-06 21:49:00,UPI
INV19221,Priya,Delhi,Delhi,Notebook,Classmate,Store Delhi,3,250,0,2026-01-13 15:41:00,UPI
INV44826,Rahul,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,5,250,10,2026-01-31 10:26:00,UPI
INV52802,Amit,Delhi,Delhi,Notebook,Classmate,Store Delhi,4,250,20,2026-02-05 23:22:00,COD
INV52835,Amit,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,2,250,20,2026-02-05 23:55:00,UPI
INV48047,Vishal,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,1,250,20,2026-02-02 16:07:00,UPI
INV62910,Amit,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,3,250,20,2026-02-12 23:50:00,CARD
INV29988,Rahul,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,4,250,50,2026-01-21 03:08:00,CARD
INV4056,Priya,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,2,250,10,2026-01-03 02:56:00,COD
INV63010,Rahul,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,1,250,20,2026-02-13 01:30:00,COD
INV64390,Anita,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,4,250,0,2026-02-14 00:30:00,UPI
INV20966,Sneha,Delhi,Delhi,Notebook,Classmate,Store Delhi,5,250,50,2026-01-14 20:46:00,UPI
INV77231,Priya,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,3,250,35,2026-02-22 22:31:00,UPI
INV59888,Vishal,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,5,250,0,2026-02-10 21:28:00,UPI
INV94692,Anita,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,1,250,0,2026-03-07 01:32:00,CARD
INV34308,Amit,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,2,250,0,2026-01-24 03:08:00,COD
INV8044,Priya,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,1,250,35,2026-01-05 21:24:00,COD
INV28482,Priya,Mumbai,Maharashtra,Notebook,Classmate,Store Mumbai,1,250,0,2026-01-20 02:02:00,UPI
INV56422,Priya,Delhi,Delhi,Notebook,Classmate,Store Delhi,4,250,50,2026-02-08 11:42:00,CARD
INV69214,Anita,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,3,250,0,2026-02-17 08:54:00,UPI
INV91915,Amit,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,1,250,20,2026-03-05 03:15:00,UPI
INV8092,Vishal,Delhi,Delhi,Notebook,Classmate,Store Delhi,3,250,10,2026-01-05 22:12:00,COD
INV11358,Rahul,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,5,250,50,2026-01-08 04:38:00,UPI
INV12946,Amit,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,4,250,10,2026-01-09 07:06:00,COD
INV63065,Amit,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,4,250,35,2026-02-13 02:25:00,CARD
INV29970,Rahul,Delhi,Delhi,Notebook,Classmate,Store Delhi,1,250,50,2026-01-21 02:50:00,COD
INV44422,Vishal,Delhi,Delhi,Notebook,Classmate,Store Delhi,4,250,20,2026-01-31 03:42:00,UPI
INV76764,Anita,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,4,250,50,2026-02-22 14:44:00,UPI
INV77613,Rahul,Delhi,Delhi,Notebook,Classmate,Store Delhi,2,250,35,2026-02-23 04:53:00,CARD
INV35402,Rahul,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,3,250,0,2026-01-24 21:22:00,COD
INV12647,Sneha,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,4,250,20,2026-01-09 02:07:00,CARD
INV37840,Anita,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,3,250,0,2026-01-26 14:00:00,UPI
INV60601,Priya,Delhi,Delhi,Notebook,Classmate,Store Delhi,3,250,0,2026-02-11 09:21:00,COD
INV52713,Amit,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,1,250,50,2026-02-05 21:53:00,UPI
INV12726,Amit,Hyderabad,Telangana,Notebook,Classmate,Store Hyderabad,1,250,20,2026-01-09 03:26:00,COD
INV36656,Anita,Delhi,Delhi,Notebook,Classmate,Store Delhi,1,250,10,2026-01-25 18:16:00,COD
INV42775,Vishal,Chennai,Tamil Nadu,Notebook,Classmate,Store Chennai,2,250,0,2026-01-30 00:15:00,CARD
INV33304,Amit,Bangalore,Karnataka,Notebook,Classmate,Store Bangalore,2,250,20,2026-01-23 10:24:00,COD
